Subject,response,corrected_response,entry_number,response_times,domain
U7RW6MVC, eos, eos,15,4915.1, college_majors
U7RW6MVC, italian, italian,16,4639.2, college_majors
U7RW6MVC, harry styles, harry styles,1,3411.6, musicians
U7RW6MVC, paul mccartney, paul mccartney,2,6931, musicians
U7RW6MVC, john lennon, john lennon,3,2710.8, musicians
U7RW6MVC, ringo starr, ringo starr,4,2640.1, musicians
U7RW6MVC, george harrison, george harrison,5,2920.3, musicians
U7RW6MVC, taylor swift, taylor swift,6,4105.2, musicians
U7RW6MVC, bob dylan, bob dylan,7,2999.4, musicians
U7RW6MVC, joni mitchell, joni mitchell,8,2888.1, musicians
U7RW6MVC, carol king, carole king,9,7022, musicians
U7RW6MVC, charli xcx, charli xcx,10,5073.9, musicians
U7RW6MVC, matty healy, matty healy,11,4816.2, musicians
U7RW6MVC, troye sivan, troye sivan,12,5509.8, musicians
U7RW6MVC, nat king cole, nat king cole,13,5801.8, musicians
U7RW6MVC, big papi, big papi,1,4021.1, sportspersons
U7RW6MVC, kevin millar, kevin millar,2,3735.9, sportspersons
U7RW6MVC, lebron james, lebron james,3,8033.4, sportspersons
U7RW6MVC, pedro martinez, pedro martinez,4,5286.2, sportspersons
U7RW6MVC, garciapara, garciapara,5,2690, sportspersons
U7RW6MVC, tyson, tyson,6,10120.2, sportspersons
U7RW6MVC, phelps, phelps,7,4109.7, sportspersons
U7RW6MVC, tiger woods, tiger woods,8,4880.1, sportspersons
U7RW6MVC, vaughn, vaughn,9,15649.7, sportspersons
UIBPJL1Q, elephant, elephant,1,2629, animals
UIBPJL1Q, beaver, beaver,2,1900, animals
UIBPJL1Q, squirrel, squirrel,3,1932, animals
UIBPJL1Q, cat, cat,4,1088, animals
UIBPJL1Q, dog, dog,5,897, animals
UIBPJL1Q, bird, bird,6,2072, animals
UIBPJL1Q, mouse, mouse,7,2611, animals
UIBPJL1Q, rat, rat,8,1304, animals
UIBPJL1Q, zebra, zebra,9,2800, animals
UIBPJL1Q, lion, lion,10,2034, animals
UIBPJL1Q, turtle, turtle,11,3432, animals
UIBPJL1Q, deer, deer,12,2260, animals
UIBPJL1Q, tick, tick,13,1878, animals
UIBPJL1Q, flea, flea,14,2496, animals
UIBPJL1Q, horse, horse,15,3117, animals
UIBPJL1Q, pig, pig,16,2568, animals
UIBPJL1Q, sheep, sheep,17,966, animals
UIBPJL1Q, cow, cow,18,2226, animals
UIBPJL1Q, lamb, lamb,19,6669, animals
UIBPJL1Q, squid, squid,20,1702, animals
UIBPJL1Q, whale, whale,21,2023, animals
UIBPJL1Q, dolphin, dolphin,22,1408, animals
UIBPJL1Q, octopus, octopus,23,2347, animals
UIBPJL1Q, fish, fish,24,3673, animals
UIBPJL1Q, shark, shark,25,2088, animals
UIBPJL1Q, jr tokin, jr tokin,1,5442, authors
UIBPJL1Q, jk rowling, j.k. rowling,2,2306, authors
UIBPJL1Q, kant, kant,3,2019, authors
UIBPJL1Q, hume, hume,4,872, authors
UIBPJL1Q, locke, locke,5,1223, authors
UIBPJL1Q, descart, descartes,6,4032, authors
UIBPJL1Q, stephen dumner, stephen dumner,7,8497, authors
UIBPJL1Q, nk neimson, nk neimson,8,4149, authors
UIBPJL1Q, rick riordan, rick riordan,9,9349, authors
UIBPJL1Q, ts eliot, t.s. eliot,10,5453, authors
UIBPJL1Q, dovskseksky, dovskseksky,11,6872, authors
UIBPJL1Q, tolstoy, tolstoy,12,5277, authors
UIBPJL1Q, gov, government,1,971, college_majors
UIBPJL1Q, econ, economics,2,777, college_majors
UIBPJL1Q, phil, philosophy,3,1292, college_majors
UIBPJL1Q, reglion, religion,4,1847, college_majors
UIBPJL1Q, math, math,5,949, college_majors
UIBPJL1Q, biology, biology,6,2658, college_majors
UIBPJL1Q, music, music,7,1429, college_majors
UIBPJL1Q, physics, physics,8,1297, college_majors
UIBPJL1Q, DCS, dcs,9,1844, college_majors
UIBPJL1Q, ES, es,10,1040, college_majors
UIBPJL1Q, history, history,11,5239, college_majors
UIBPJL1Q, english, english,12,1058, college_majors
UIBPJL1Q, anthroopplgy, anthropology,13,3602, college_majors
UIBPJL1Q, socisligoy, sociology,14,2499, college_majors
UIBPJL1Q, GSWS, gsws,15,2893, college_majors
UIBPJL1Q, afirican studies, african studies,16,3642, college_majors
UIBPJL1Q, chemistry, chemistry,17,2947, college_majors
UIBPJL1Q, neuro, neuroscience,18,2438, college_majors
UIBPJL1Q, art, art,19,3616, college_majors
UIBPJL1Q, dance, dance,20,950, college_majors
UIBPJL1Q, acoutning, accounting,21,12129, college_majors
UIBPJL1Q, buisness, business,22,1887, college_majors
UIBPJL1Q, engeergning, engineering,23,1754, college_majors
UIBPJL1Q, taylro swift, taylor swift,1,3795, musicians
UIBPJL1Q, bad bunny, bad bunny,2,4864, musicians
UIBPJL1Q, drake, drake,3,3828, musicians
UIBPJL1Q, brandi clariue, brandi clariue,4,4919, musicians
UIBPJL1Q, bob dylan, bob dylan,5,5346, musicians
UIBPJL1Q, burce springstean, bruce springsteen,6,2539, musicians
UIBPJL1Q, billy joel, billy joel,7,3394, musicians
UIBPJL1Q, elton john, elton john,8,2454, musicians
UIBPJL1Q, jodi, jodi,9,3140, musicians
UIBPJL1Q, john denver, john denver,10,3802, musicians
UIBPJL1Q, mumford and sons, mumford and sons,11,4663, musicians
UIBPJL1Q, noah kahan, noah kahan,12,4233, musicians
UIBPJL1Q, green day, green day,13,11616, musicians
UIBPJL1Q, sohei othini, sohei othini,1,6788, sportspersons
UIBPJL1Q, lebron, lebron,2,1694, sportspersons
UIBPJL1Q, drake maye, drake maye,3,4292, sportspersons
UIBPJL1Q, tom brady, tom brady,4,1480, sportspersons
UIBPJL1Q, ilian mahin, ilian mahin,5,4789, sportspersons
UIBPJL1Q, steph curry, steph curry,6,6043, sportspersons
UIBPJL1Q, christen gonzales, christen gonzales,7,7122, sportspersons
UIBPJL1Q, babe ruth, babe ruth,8,4161, sportspersons
UIBPJL1Q, mike vrabel, mike vrabel,9,7716, sportspersons
UIBPJL1Q, jason tadem, jason tadem,10,4861, sportspersons
UVAI5SO9, guinea pig, guinea pig,1,1836, animals
UVAI5SO9, lion, lion,2,679, animals
UVAI5SO9, zebra, zebra,3,1202, animals
UVAI5SO9, squirrel, squirrel,4,1537, animals
UVAI5SO9, cat, cat,5,896, animals
UVAI5SO9, dog, dog,6,570, animals
UVAI5SO9, fish, fish,7,887, animals
UVAI5SO9, antelope, antelope,8,1959, animals
UVAI5SO9, spider, spider,9,1801, animals
UVAI5SO9, mosquito, mosquito,10,2067, animals
UVAI5SO9, fly, fly,11,1201, animals
UVAI5SO9, goat, goat,12,3814, animals
UVAI5SO9, donkey, donkey,13,1604, animals
UVAI5SO9, mule, mule,14,1481, animals
UVAI5SO9, camel, camel,15,1890, animals
UVAI5SO9, alligator, alligator,16,2545, animals
UVAI5SO9, crocodile, crocodile,17,1132, animals
UVAI5SO9, bear, bear,18,1724, animals
UVAI5SO9, black bear, black bear,19,2477, animals
UVAI5SO9, brown bear, brown bear,20,1866, animals
UVAI5SO9, polar bear, polar bear,21,2151, animals
UVAI5SO9, spirit bear, spirit bear,22,1635, animals
UVAI5SO9, kodiak bear, kodiak bear,23,3613, animals
UVAI5SO9, lizard, lizard,24,2657, animals
UVAI5SO9, salamander, salamander,25,2045, animals
UVAI5SO9, frog, frog,26,635, animals
UVAI5SO9, toad, toad,27,802, animals
UVAI5SO9, horse, horse,28,3460, animals
UVAI5SO9, oyster, oyster,29,3658, animals
UVAI5SO9, clam, clam,30,576, animals
UVAI5SO9, scalloo, scalloo,31,1375, animals
UVAI5SO9, worm, worm,32,2746, animals
UVAI5SO9, elif shafak, elif shafak,1,1684, authors
UVAI5SO9, Jonathan auxier, jonathan auxier,2,2689, authors
UVAI5SO9, Stephen king, stephen king,3,1500, authors
UVAI5SO9, jk rowling, j.k. rowling,4,3586, authors
UVAI5SO9, jrr tolkein, j.r.r. tolkien,5,8900, authors
UVAI5SO9, celeste ng, celeste ng,6,5726, authors
UVAI5SO9, ocean vuong, ocean vuong,7,4068, authors
UVAI5SO9, lewis carrol, lewis carroll,8,15230, authors
UVAI5SO9, octavia spencer, octavia spencer,9,6668, authors
UVAI5SO9, ted liang, ted liang,10,3489, authors
UVAI5SO9, music, music,1,920, college_majors
UVAI5SO9, history, history,2,861, college_majors
UVAI5SO9, sociology, sociology,3,2418, college_majors
UVAI5SO9, physics, physics,4,907, college_majors
UVAI5SO9, chemistry, chemistry,5,1085, college_majors
UVAI5SO9, biology, biology,6,1198, college_majors
UVAI5SO9, biochemistry, biochemistry,7,1853, college_majors
UVAI5SO9, economics, economics,8,1465, college_majors
UVAI5SO9, math, math,9,3168, college_majors
UVAI5SO9, anthropology, anthropology,10,3399, college_majors
UVAI5SO9, geology, geology,11,5698, college_majors
UVAI5SO9, oceanography, oceanography,12,1453, college_majors
UVAI5SO9, musicology, musicology,13,6283, college_majors
UVAI5SO9, visual art, visual art,14,1338, college_majors
UVAI5SO9, chinese, chinese,15,4166, college_majors
UVAI5SO9, russian, russian,16,898, college_majors
UVAI5SO9, spanish, spanish,17,2123, college_majors
UVAI5SO9, english, english,18,1323, college_majors
UVAI5SO9, English literature, english literature,19,3176, college_majors
UVAI5SO9, creative writing, creative writing,20,1657, college_majors
UVAI5SO9, journalism, journalism,21,2602, college_majors
UVAI5SO9, engineering, engineering,22,1198, college_majors
UVAI5SO9, biomedical engineering, biomedical engineering,23,2784, college_majors
UVAI5SO9, civil engineering, civil engineering,24,3106, college_majors
UVAI5SO9, education, education,25,1933, college_majors
UVAI5SO9, hildur gudnadottir, hildur gudnadottir,1,2703, musicians
UVAI5SO9, Johann johannsson, johann johannsson,2,2254, musicians
UVAI5SO9, maybe fratti, maybe fratti,3,4260, musicians
UVAI5SO9, Henry purcell, henry purcell,4,3283, musicians
UVAI5SO9, Taylor swift, taylor swift,5,3485, musicians
UVAI5SO9, aurora, aurora,6,836, musicians
UVAI5SO9, florence welch, florence welch,7,1527, musicians
UVAI5SO9, Isabella summers, isabella summers,8,3148, musicians
UVAI5SO9, dionee warwick, dionne warwick,9,3968, musicians
UVAI5SO9, lorde, lorde,10,3316, musicians
UVAI5SO9, lana del rey, lana del rey,11,1569, musicians
UVAI5SO9, jack antonoff, jack antonoff,12,2549, musicians
UVAI5SO9, the weeknd, the weeknd,13,2966, musicians
UVAI5SO9, Hans zimmer, hans zimmer,14,5183, musicians
UVAI5SO9, Ludwig gorransson, ludwig göransson,15,3639, musicians
UVAI5SO9, linkin park, linkin park,16,4238, musicians
UVAI5SO9, lindsey stirling, lindsey stirling,17,2306, musicians
UVAI5SO9, janet underhill, janet underhill,18,6720, musicians
UVAI5SO9, massive attack, massive attack,19,1906, musicians
UVAI5SO9, tiger woods, tiger woods,1,1789, sportspersons
UVAI5SO9, tom brady, tom brady,2,1482, sportspersons
UVAI5SO9, Michael phelps, michael phelps,3,9197, sportspersons
UVAI5SO9, babe ruth, babe ruth,4,6352, sportspersons
UVAI5SO9, David ortiz, david ortiz,5,3304, sportspersons
UVAI5SO9, bill belichek, bill belichick,6,14747, sportspersons
UVAI5SO9, Ilya manelin, ilya manelin,7,7652, sportspersons
UVAI5SO9, Alissa liu, alyssa liu,8,3699, sportspersons
UVAI5SO9, tom daley, tom daley,9,5985, sportspersons
VJJ2VCIY, Goat, goat,1,2167.4, animals
VJJ2VCIY, Chicken, chicken,2,1816.7, animals
VJJ2VCIY, Cow, cow,3,1233, animals
VJJ2VCIY, Sheep, sheep,4,1540.7, animals
VJJ2VCIY, Dog, dog,5,1142.9, animals
VJJ2VCIY, cat, cat,6,1879.7, animals
VJJ2VCIY, rat, rat,7,1666.5, animals
VJJ2VCIY, Mosquitoes, mosquitoes,8,3646.9, animals
VJJ2VCIY, Ants, ants,9,1673.7, animals
VJJ2VCIY, Leopard, leopard,10,3357.6, animals
VJJ2VCIY, tiger, tiger,11,1975.3, animals
VJJ2VCIY, cheetah, cheetah,12,3843.5, animals
VJJ2VCIY, lion, lion,13,1441.1, animals
VJJ2VCIY, elephant, elephant,14,5790.7, animals
VJJ2VCIY, giraffe, giraffe,15,5264.5, animals
VJJ2VCIY, panther, panther,16,5310, animals
VJJ2VCIY, fox, fox,17,1956.2, animals
VJJ2VCIY, hippo, hippo,18,5851.6, animals
VJJ2VCIY, snake, snake,19,8198.7, animals
VJJ2VCIY, Maya angelou, maya angelou,1,5293.6, authors
VJJ2VCIY, Chimamada Ngozi, chimamanda ngozi,2,10701.7, authors
VJJ2VCIY, Yaa Gyasi, yaa gyasi,3,9334.4, authors
VJJ2VCIY, Chinue Achebe, chinua achebe,4,6343, authors
VJJ2VCIY, Francis E.W harper, frances e.w. harper,5,15069.3, authors
VJJ2VCIY, Communication, communication,1,4318.2, college_majors
VJJ2VCIY, Biology, biology,2,2425.3, college_majors
VJJ2VCIY, biochemistry, biochemistry,3,2790.9, college_majors
VJJ2VCIY, physics, physics,4,2866.2, college_majors
VJJ2VCIY, Chemistry, chemistry,5,3091.2, college_majors
VJJ2VCIY, Dance, dance,6,1767.5, college_majors
VJJ2VCIY, Africana Studies, africana studies,7,4471.8, college_majors
VJJ2VCIY, east Asian studies, east asian studies,8,7303.2, college_majors
VJJ2VCIY, governemnt, government,9,3943.2, college_majors
VJJ2VCIY, sociology, sociology,10,3456.4, college_majors
VJJ2VCIY, archealogy, archaeology,11,7817.3, college_majors
VJJ2VCIY, Neuroscience, neuroscience,12,6510, college_majors
VJJ2VCIY, Rihanna, rihanna,1,5161, musicians
VJJ2VCIY, beyonces, beyoncé,2,2451.8, musicians
VJJ2VCIY, davido, davido,3,3237.6, musicians
VJJ2VCIY, Katy perry, katy perry,4,9831.7, musicians
VJJ2VCIY, taylor swift, taylor swift,5,6218.2, musicians
VJJ2VCIY, the weekend, the weeknd,6,4249.8, musicians
VJJ2VCIY, Lady gaga, lady gaga,7,5183, musicians
VJJ2VCIY, Burna boy, burna boy,8,2745, musicians
VJJ2VCIY, ayra star, ayra starr,9,3105.7, musicians
VJJ2VCIY, tems, tems,10,1582.6, musicians
VJJ2VCIY, shatta wale, shatta wale,11,5984, musicians
VJJ2VCIY, mr eazi, mr eazi,12,3009.6, musicians
VJJ2VCIY, wizkid, wizkid,13,3898.9, musicians
VJJ2VCIY, Simon Biles, simone biles,1,6098.2, sportspersons
VJJ2VCIY, Neymar, neymar,2,4552, sportspersons
VJJ2VCIY, Ronaldo, ronaldo,3,2482, sportspersons
VJJ2VCIY, Messi, messi,4,2201.4, sportspersons
VJJ2VCIY, Yamal, yamal,5,4808.7, sportspersons
VJJ2VCIY, Drink water, drinkwater,6,7491.1, sportspersons
VJJ2VCIY, Micheal Jordan, michael jordan,7,14350.3, sportspersons
VJJ2VCIY, Steph Curry, steph curry,8,6443, sportspersons
VJJ2VCIY, Lebron James, lebron james,9,3673.7, sportspersons
VNHTSXTP, zebra, zebra,1,3185.4, animals
VNHTSXTP, giraffe, giraffe,2,1657, animals
VNHTSXTP, cat, cat,3,1033.8, animals
VNHTSXTP, dog, dog,4,1013.4, animals
VNHTSXTP, pig, pig,5,1124.3, animals
VNHTSXTP, rooster, rooster,6,3522.9, animals
VNHTSXTP, hen, hen,7,1008.2, animals
VNHTSXTP, chicken, chicken,8,1827.1, animals
VNHTSXTP, rhinoceros, rhinoceros,9,3961.3, animals
VNHTSXTP, monkey, monkey,10,3413.6, animals
VNHTSXTP, praire dog, prairie dog,11,2964.4, animals
VNHTSXTP, inchworm, inchworm,12,2912.4, animals
VNHTSXTP, worm, worm,13,1362.1, animals
VNHTSXTP, beetle, beetle,14,3588.8, animals
VNHTSXTP, snake, snake,15,1210, animals
VNHTSXTP, spider, spider,16,2174, animals
VNHTSXTP, mosquito, mosquito,17,2585.4, animals
VNHTSXTP, ladybug, ladybug,18,3152.9, animals
VNHTSXTP, termite, termite,19,2422.9, animals
VNHTSXTP, ant, ant,20,1310.4, animals
VNHTSXTP, frog, frog,21,2691.7, animals
VNHTSXTP, gecko, gecko,22,1724.9, animals
VNHTSXTP, lizard, lizard,23,1966.2, animals
VNHTSXTP, turkey, turkey,24,4233, animals
VNHTSXTP, anteater, anteater,25,2521.3, animals
VNHTSXTP, rick riordan, rick riordan,1,4542.9, authors
VNHTSXTP, patrick rothfuss, patrick rothfuss,2,3014.7, authors
VNHTSXTP, sarah j. maas, sarah j. maas,3,7132.4, authors
VNHTSXTP, rohl dahl, roald dahl,4,7233.7, authors
VNHTSXTP, stephen king, stephen king,5,22708.1, authors
VNHTSXTP, jane austen, jane austen,6,9344.1, authors
VNHTSXTP, shakespeare, shakespeare,7,2605.5, authors
VNHTSXTP, Philosophy, philosophy,1,2743.5, college_majors
VNHTSXTP, Psychology, psychology,2,2283.8, college_majors
VNHTSXTP, Business, business,3,1687.8, college_majors
VNHTSXTP, Marketing, marketing,4,1845.2, college_majors
VNHTSXTP, Economics, economics,5,2465.5, college_majors
VNHTSXTP, English, english,6,2513.5, college_majors
VNHTSXTP, Theater, theater,7,1603.1, college_majors
VNHTSXTP, Visual Arts, visual arts,8,3941.8, college_majors
VNHTSXTP, Biology, biology,9,7141.4, college_majors
VNHTSXTP, Environmental Science, environmental science,10,7033.3, college_majors
VNHTSXTP, Math, math,11,1150, college_majors
VNHTSXTP, History, history,12,7183.5, college_majors
VNHTSXTP, Goverment, government,13,2696.9, college_majors
VNHTSXTP, Anthropology, anthropology,14,7238.2, college_majors
VNHTSXTP, Classics, classics,15,1911.7, college_majors
VNHTSXTP, Asian Studies, asian studies,16,3119.6, college_majors
VNHTSXTP, motzart, mozart,1,4644.5, musicians
VNHTSXTP, beethoven, beethoven,2,2683.1, musicians
VNHTSXTP, tchaikovske, tchaikovsky,3,4598, musicians
VNHTSXTP, taylor swift, taylor swift,4,7647.6, musicians
VNHTSXTP, eric clapton, eric clapton,5,4277.1, musicians
VNHTSXTP, jay z, jay-z,6,6524.9, musicians
VNHTSXTP, bad bunny, bad bunny,7,10758.4, musicians
VNHTSXTP, dave grohl, dave grohl,8,5708.5, musicians
VNHTSXTP, stevie wonder, stevie wonder,9,8824.6, musicians
VNHTSXTP, Tom Brady, tom brady,1,3548.9, sportspersons
VNHTSXTP, Travis Kelce, travis kelce,2,7825.1, sportspersons
VNHTSXTP, Michael B. Jordan, michael b. jordan,3,11963.6, sportspersons
VNSY2V6A, dog, dog,1,2977.2, animals
VNSY2V6A, cat, cat,2,1261.3, animals
VNSY2V6A, bird, bird,3,2245.7, animals
VNSY2V6A, giraffe, giraffe,4,5988.9, animals
VNSY2V6A, tiger, tiger,5,2128, animals
VNSY2V6A, lion, lion,6,1597.5, animals
VNSY2V6A, camel, camel,7,2776.6, animals
VNSY2V6A, spider, spider,8,4344, animals
VNSY2V6A, elephant, elephant,9,7232.7, animals
VNSY2V6A, fish, fish,10,4107, animals
VNSY2V6A, shark, shark,11,3951.6, animals
VNSY2V6A, whale, whale,12,2251.2, animals
VNSY2V6A, penguin, penguin,13,5697.3, animals
VNSY2V6A, ice bear, ice bear,14,4007.9, animals
VNSY2V6A, brown bear, brown bear,15,5277.9, animals
VNSY2V6A, Jean-Paul Sartre, jean-paul sartre,1,5738.1, authors
VNSY2V6A, Albert Camus, albert camus,2,3964.4, authors
VNSY2V6A, Jane Austen, jane austen,3,3844, authors
VNSY2V6A, Bronte, brontë,4,3809.2, authors
VNSY2V6A, Hemmingway, hemingway,5,8774.3, authors
VNSY2V6A, Shakespeare, shakespeare,6,5467.2, authors
VNSY2V6A, Philipp K. Dick, philip k. dick,7,4960.4, authors
VNSY2V6A, Paolo Coelho, paulo coelho,8,11932.5, authors
VNSY2V6A, philosophy, philosophy,1,5708, college_majors
VNSY2V6A, history, history,2,1826.8, college_majors
VNSY2V6A, economics, economics,3,2634.4, college_majors
VNSY2V6A, politics, politics,4,3271.1, college_majors
VNSY2V6A, art history, art history,5,4329.4, college_majors
VNSY2V6A, biology, biology,6,2629, college_majors
VNSY2V6A, physics, physics,7,2084, college_majors
VNSY2V6A, mathematics, mathematics,8,2523.3, college_majors
VNSY2V6A, astronomy, astronomy,9,6604.5, college_majors
VNSY2V6A, law, law,10,10185.8, college_majors
VNSY2V6A, english, english,11,5439.3, college_majors
VNSY2V6A, hispanic studies, hispanic studies,12,7869.6, college_majors
VNSY2V6A, russian studies, russian studies,13,3979.4, college_majors
VNSY2V6A, Katy Perry, katy perry,1,3393.8, musicians
VNSY2V6A, Britney Spears, britney spears,2,3570.9, musicians
VNSY2V6A, Eminem, eminem,3,1937.6, musicians
VNSY2V6A, Milky Chance, milky chance,4,4959.6, musicians
VNSY2V6A, Ozzy Ozborne, ozzy osbourne,5,8720.1, musicians
VNSY2V6A, Frank Sinatra, frank sinatra,6,9693.6, musicians
VNSY2V6A, Zedd, zedd,7,11213.2, musicians
VNSY2V6A, Alan Walker, alan walker,8,4489.8, musicians
VNSY2V6A, Johann Sebastian Bach, johann sebastian bach,9,7492.9, musicians
VNSY2V6A, Bethoven, beethoven,10,2743.6, musicians
VNSY2V6A, Tom Brady, tom brady,1,6521.7, sportspersons
VNSY2V6A, Manuel Neuer, manuel neuer,2,3766.7, sportspersons
VNSY2V6A, Kimmich, joshua kimmich,3,5784.1, sportspersons
VNSY2V6A, Embape, kylian mbappé,4,10678.6, sportspersons
VNSY2V6A, Müller, thomas müller,5,13710.8, sportspersons
VNSY2V6A, Christiano Ronaldo, cristiano ronaldo,6,11354.3, sportspersons
VNSY2V6A, Messi, lionel messi,7,2709.9, sportspersons
W6Z3Y3K6, Dog, dog,1,1009.4, animals
W6Z3Y3K6, Cat, cat,2,797.2, animals
W6Z3Y3K6, Penguin, penguin,3,1010.6, animals
W6Z3Y3K6, Seal, seal,4,1566.8, animals
W6Z3Y3K6, Sea Lion, sea lion,5,1566.8, animals
W6Z3Y3K6, Whale, whale,6,1483.3, animals
W6Z3Y3K6, Dolphin, dolphin,7,1949.6, animals
W6Z3Y3K6, Monkey, monkey,8,1900.2, animals
W6Z3Y3K6, Zebra, zebra,9,3749.6, animals
W6Z3Y3K6, Horse, horse,10,988.5, animals
W6Z3Y3K6, Penguin, penguin,11,1462, animals
W6Z3Y3K6, Hyrax, hyrax,12,1433.5, animals
W6Z3Y3K6, Capybara, capybara,13,2966.6, animals
W6Z3Y3K6, Lemur, lemur,14,2689.2, animals
W6Z3Y3K6, Lemming, lemming,15,1610, animals
W6Z3Y3K6, Owl, owl,16,1516.9, animals
W6Z3Y3K6, Lion, lion,17,5600.9, animals
W6Z3Y3K6, Jaguar, jaguar,18,1232.3, animals
W6Z3Y3K6, Tiger, tiger,19,3604.9, animals
W6Z3Y3K6, Eagle, eagle,20,9979.3, animals
W6Z3Y3K6, Turtle, turtle,21,5923.1, animals
W6Z3Y3K6, Alligator, alligator,22,1412.1, animals
W6Z3Y3K6, Crocodile, crocodile,23,1616.5, animals
